"station_id"	"catchment_code"	"catchment_name"	"Abramis_brama"	"Alburnoides_bipunctatus"	"Alburnus_alburnus"	"Alosa_alosa"	"Ambloplites_rupestris"	"Ameiurus_melas"	"Anguilla_anguilla"	"Aspius_aspius"	"Barbatula_barbatula"	"Barbus_barbus"	"Barbus_meridionalis"	"Blicca_bjoerkna"	"Carassius_auratus"	"Carassius_carassius"	"Carassius_gibelio"	"Chondrostoma_nasus"	"Cobitis_taenia"	"Cottus_gobio"	"Cyprinus_carpio"	"Esox_lucius"	"Gambusia_affinis"	"Gasterosteus_aculeatus"	"Gobio_gobio"	"Gymnocephalus_cernuus"	"Lampetra_fluviatilis"	"Lampetra_planeri"	"Lepomis_gibbosus"	"Leucaspius_delineatus"	"Leuciscus_burdigalensis"	"Leuciscus_idus"	"Leuciscus_leuciscus"	"Lota_lota"	"Micropterus_salmoides"	"Misgurnus_fossilis"	"Pachychilon_pictum"	"Parachondrostoma_toxostoma"	"Perca_fluviatilis"	"Petromyzon_marinus"	"Phoxinus_phoxinus"	"Potamoschistus_minutus"	"Pseudorasbora_parva"	"Pungitius_pungitius"	"Rhodeus_amarus"	"Rutilus_rutilus"	"Salaria_fluviatilis"	"Salmo_salar"	"Salmo_trutta_fario"	"Salmo_trutta_trutta"	"Salvelinus_fontinalis"	"Sander_lucioperca"	"Scardinius_erythrophthalmus"	"Silurus_glanis"	"Squalius_cephalus"	"Telestes_souffia"	"Thymallus_thymallus"	"Tinca_tinca"	"Zingel_asper"
3867	6	"Cher"	0	57	9	0	0	0	2	0	2	11	0	0	0	0	0	2	0	12	0	0	0	0	45	0	0	3	1	0	0	0	11	2	0	0	0	0	0	0	51	0	0	0	0	9	0	0	3	0	0	1	0	0	29	0	1	0	0
3901	6	"Cher"	3	46	75	0	0	1	6	0	26	5	0	0	0	0	0	0	0	4	1	0	0	0	95	0	0	1	4	3	0	0	1	0	0	0	0	0	9	0	20	0	0	1	53	200	0	0	0	0	0	0	3	0	110	0	0	1	0
3904	6	"Cher"	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3905	6	"Cher"	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	249	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	47	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0
3926	6	"Cher"	2	62	60	0	0	3	1	0	4	36	0	3	0	1	0	22	0	1	0	2	0	0	119	4	0	2	35	2	0	0	5	1	1	0	0	0	7	0	0	0	0	0	50	42	0	0	6	0	0	3	0	4	62	0	0	0	0
4184	6	"Cher"	0	52	16	0	0	5	1	0	38	6	0	0	0	0	0	10	0	8	1	1	0	0	117	0	0	22	6	0	0	0	5	2	0	0	0	0	0	0	218	0	0	0	0	8	0	0	4	0	0	0	0	0	30	0	0	1	0
4185	6	"Cher"	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	93	0	0	0	0	1	0	0	0	0	0	55	0	0	0	0
4189	6	"Cher"	0	59	152	0	0	0	1	0	87	75	0	0	0	0	0	19	0	50	0	0	0	0	701	0	0	5	0	0	0	0	140	2	0	0	0	0	0	0	633	0	0	0	152	15	0	0	7	0	0	0	0	0	273	0	0	0	0
4191	6	"Cher"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	13	0	0	0	0	66	0	0	6	1	0	0	0	0	0	0	0	0	0	14	0	87	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
4194	6	"Cher"	32	1	32	0	0	0	4	0	0	1	0	62	0	5	0	0	0	0	4	3	0	0	44	2	0	0	20	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	81	19	0	0	0	0	0	1	6	8	27	0	0	0	0
4195	6	"Cher"	0	1	16	0	0	16	2	0	1	0	0	9	0	0	0	0	0	78	0	0	0	0	51	0	0	1	3	0	0	0	39	1	0	0	0	0	0	0	11	0	0	0	0	56	0	0	13	0	0	0	0	0	40	0	0	0	0
4213	6	"Cher"	1	17	83	0	0	0	6	0	0	3	0	12	0	0	0	5	0	0	0	3	0	0	31	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	85	92	0	0	0	0	0	0	0	4	225	0	0	1	0
4216	6	"Cher"	0	164	30	0	0	0	5	0	10	2	0	0	0	0	0	0	0	2	0	1	0	0	116	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	48	0	0	0	0
4218	6	"Cher"	5	58	18	0	0	0	16	0	0	16	0	190	0	4	0	6	0	0	1	0	0	0	33	0	0	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	2	0	17	56	0	0	0	0	0	2	0	5	122	0	0	0	0
4219	6	"Cher"	40	53	313	0	0	1	14	0	0	2	0	62	0	0	0	1	0	1	1	3	0	0	54	1	0	0	89	0	0	0	2	0	5	0	0	0	17	0	0	0	8	1	15	41	0	0	0	0	0	4	6	5	67	0	0	5	0
4221	6	"Cher"	5	3	6	0	0	0	2	0	3	0	0	2	0	0	0	19	0	0	1	1	0	0	23	41	0	1	6	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	11	22	0	0	0	0	0	1	2	1	31	0	0	0	0
4222	6	"Cher"	9	169	30	0	0	4	11	0	1	30	0	14	0	0	3	2	0	6	1	0	0	0	72	0	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	40	40	0	0	0	0	0	0	1	3	56	0	0	0	0
4228	6	"Cher"	3	0	7	0	0	0	4	0	2	0	0	1	0	0	0	0	0	0	2	2	0	0	1	2	0	0	4	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	12	16	0	0	0	0	0	2	3	0	9	0	0	2	0
4232	6	"Cher"	1	0	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	0	0	2	0	34	0	0	0	0	0	0	2	0	16	0	0	1	0
4233	6	"Cher"	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	2	0	0	132	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	22	0	0	4	0	74	0	0	0	0	0	0	0	0	25	0	0	0	0
5451	6	"Cher"	3	32	26	0	0	23	2	0	12	16	0	10	0	2	0	22	0	0	3	1	0	0	204	1	0	0	35	0	0	0	13	0	1	0	0	0	8	0	11	0	0	0	67	113	0	0	1	0	0	1	18	2	134	0	0	1	0
5453	6	"Cher"	0	15	17	0	0	4	1	0	91	24	0	0	0	1	0	22	0	3	1	0	0	1	306	0	0	0	19	0	0	0	14	0	2	0	0	0	2	0	2	0	2	0	13	75	0	0	2	0	0	2	6	0	82	0	0	1	0
5461	6	"Cher"	0	36	0	0	0	0	0	0	7	96	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	148	0	20	0	0	0	0	35	0	0	42	0	0	1	0	0	92	0	0	2	0
5514	6	"Cher"	0	66	14	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	26	3	5	0	0	4	0	0	0	0	0	2	0	72	0	22	0	1	16	0	0	11	0	0	0	2	0	130	0	0	1	0
5521	6	"Cher"	0	0	5	0	0	0	0	0	47	0	0	0	0	0	0	0	0	33	0	0	0	0	19	0	0	21	3	1	0	0	0	0	0	0	0	0	6	0	367	0	0	0	0	20	0	0	28	0	0	0	1	0	0	0	0	1	0
5537	6	"Cher"	0	130	13	0	0	1	0	0	56	4	0	0	0	0	0	0	0	18	0	0	0	0	12	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	120	0	0	0	0	1	0	0	42	0	0	0	0	0	7	0	0	0	0
5581	6	"Cher"	0	72	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0
5591	6	"Cher"	30	15	692	0	0	6	4	0	1	6	0	14	1	0	0	2	0	0	8	0	0	0	110	1	0	0	14	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	464	47	0	0	0	0	0	4	8	4	57	0	0	21	0
5603	6	"Cher"	1	26	20	0	0	3	0	0	55	25	0	0	0	1	0	0	0	0	1	1	0	0	267	0	0	0	31	33	4	0	65	0	0	0	0	0	22	0	70	0	0	0	128	56	0	0	16	0	0	2	11	0	89	0	0	4	0
5757	6	"Cher"	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	8	0	0	0	0	25	0	0	14	1	0	0	0	0	0	0	0	0	0	1	0	179	0	0	0	0	0	0	0	79	0	0	0	1	0	3	0	0	1	0
9405	6	"Cher"	0	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	1	0	0	0	84	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	93	0	0	9	0	2	0	0	5	0	0	0	0	0	37	0	0	0	0
9406	6	"Cher"	2	3	0	0	0	5	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	39	15	0	0	0	0	0	0	2	0	37	0	0	0	0
9407	6	"Cher"	9	0	0	0	0	1	3	0	18	0	0	0	0	1	0	0	0	8	0	0	0	0	28	0	0	0	30	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	227	0	0	0	0	0	0	1	0	6	0	0	0	0
9408	6	"Cher"	0	27	0	0	0	2	3	0	6	0	0	0	0	0	0	0	0	19	0	0	0	0	16	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	10	0	0	0	0
9409	6	"Cher"	0	221	0	0	0	4	1	0	77	0	0	1	0	0	0	0	0	120	0	1	0	0	82	0	0	24	6	0	0	0	0	2	0	0	0	0	1	0	193	0	0	0	3	6	0	0	1	0	0	0	2	0	26	0	0	0	0
9410	6	"Cher"	0	24	1	0	0	0	5	0	1	14	0	0	0	2	0	1	0	2	0	3	0	0	10	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	20	0	5	1	3	26	0	0	0	0	0	0	1	1	25	0	0	6	0
9411	6	"Cher"	2	18	11	0	0	0	2	0	9	14	0	1	0	10	0	5	0	56	1	2	0	0	23	0	0	0	3	0	0	0	9	0	0	0	0	0	9	0	64	0	6	0	42	34	0	0	0	0	0	0	2	0	53	0	0	10	0
9412	6	"Cher"	0	7	8	0	0	1	0	0	32	4	0	0	0	0	0	0	0	83	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1	9	1	0	0	0	0	0	0	0	0	7	0	0	0	0
9413	6	"Cher"	0	0	4	0	0	1	0	0	80	0	0	2	1	0	0	0	0	228	0	0	0	0	56	0	0	3	9	1	0	0	4	0	0	0	0	0	5	0	313	0	6	0	74	22	0	0	3	0	0	0	4	0	41	0	0	2	0
9414	6	"Cher"	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	179	0	0	0	0	111	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	589	0	2	1	1	18	0	0	4	0	0	0	0	0	8	0	0	1	0
9425	6	"Cher"	0	0	1	0	0	1	0	0	44	2	0	0	0	0	0	0	0	6	1	2	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	229	0	0	140	2	0	0	0	0	0	0	0	0	0	7	0	0	1	0
9429	6	"Cher"	1	0	8	0	0	0	4	0	13	1	0	2	0	2	0	1	0	3	1	1	0	0	11	2	0	0	2	1	0	0	0	0	0	0	0	0	1	0	3	0	9	19	18	12	0	0	0	0	0	0	3	0	8	0	0	0	0
9441	6	"Cher"	1	42	573	0	0	0	33	0	0	10	0	183	0	4	55	4	7	6	1	4	0	0	57	1	0	0	5	0	0	0	4	0	0	0	0	0	5	0	0	0	44	1	213	82	0	0	0	0	0	4	18	7	398	0	0	3	0
9445	6	"Cher"	11	0	0	0	0	35	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	72	0	0	0	60	6	0	56	0	0	0	0	0	0	133	0	19	0	0	0	0
9454	6	"Cher"	2	9	58	0	0	0	25	0	0	5	0	34	0	3	1	3	0	1	2	2	0	0	5	2	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	6	28	0	0	0	0	0	4	4	3	28	0	0	1	0
10133	6	"Cher"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	6	"Cher"	0	100	15	0	0	2	0	0	2	22	0	0	1	0	0	0	0	2	2	0	0	0	163	1	0	0	8	0	5	0	1	0	0	0	0	0	1	0	1	0	2	0	136	6	0	0	1	0	0	0	2	0	67	0	0	0	0
10137	6	"Cher"	1	148	14	0	0	4	0	0	63	30	0	0	1	0	0	0	0	0	1	0	0	0	145	0	0	7	7	0	0	0	8	0	0	0	0	0	1	0	6	0	2	0	0	18	0	0	1	0	0	2	5	0	66	0	0	0	0
10141	6	"Cher"	0	87	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10142	6	"Cher"	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10145	6	"Cher"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10146	6	"Cher"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10179	6	"Cher"	4	105	48	0	0	0	3	0	16	29	0	6	0	0	0	51	0	3	2	1	0	0	232	3	0	0	28	0	7	0	2	0	0	0	0	0	44	0	36	0	0	0	155	192	0	0	0	0	0	3	0	2	76	0	0	6	0
11382	6	"Cher"	0	0	3	0	0	0	0	0	211	2	0	1	0	15	0	0	0	59	1	0	0	0	80	0	0	12	14	0	0	0	1	0	0	0	0	0	6	0	69	0	0	4	8	47	0	0	4	0	0	0	8	0	30	0	0	0	0
11383	6	"Cher"	0	0	6	0	0	1	0	0	111	10	0	2	0	1	0	0	0	73	1	1	0	0	99	0	0	1	3	0	0	0	1	0	0	0	0	0	6	0	34	0	0	0	32	38	0	0	5	0	0	0	0	0	27	0	0	0	0
11389	6	"Cher"	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	1	0	0	2	0	0	13	9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0	0	0	0	5	0	0	0	0
11861	6	"Cher"	0	113	15	0	0	0	10	0	15	33	0	0	0	0	0	4	0	14	0	0	0	0	89	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	2	0	0	0	0	0	0	0	0	84	0	0	0	0
13366	6	"Cher"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13367	6	"Cher"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0
13397	6	"Cher"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0
13542	6	"Cher"	0	8	68	0	0	0	1	0	0	30	0	6	0	0	0	32	0	0	30	0	0	0	350	0	0	0	30	0	0	0	0	0	0	0	0	0	48	0	0	0	3	0	707	98	0	0	0	0	0	0	0	12	334	0	0	0	0
13543	6	"Cher"	3	2	66	0	0	0	3	0	0	0	0	220	0	1	0	0	0	0	1	2	0	0	94	0	0	0	58	0	0	0	0	0	0	0	0	0	8	0	0	0	10	0	59	170	0	0	0	0	0	0	81	6	50	0	0	52	0
13562	6	"Cher"	0	222	9	0	0	5	5	0	19	7	0	1	0	0	0	0	0	124	0	1	0	0	180	0	0	28	96	0	0	0	2	1	2	0	0	0	4	0	4	0	0	1	1	2	0	0	0	0	0	0	0	0	44	0	0	0	0
13981	6	"Cher"	0	50	16	0	0	0	1	1	0	63	0	34	0	5	0	40	0	8	6	0	0	0	232	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	692	426	0	0	0	0	0	0	0	3	133	0	0	0	0
5848	7	"Dordogne"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
5866	7	"Dordogne"	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	6	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0
5867	7	"Dordogne"	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
5909	7	"Dordogne"	0	0	2	0	0	0	0	0	26	0	0	0	0	0	0	0	0	18	0	0	0	0	23	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0
5914	7	"Dordogne"	0	0	0	0	0	0	0	0	18	33	0	0	1	0	0	0	0	0	0	0	0	6	313	0	0	6	1	0	0	0	82	0	0	0	0	0	2	0	119	0	0	0	0	119	0	0	9	0	0	0	0	0	51	0	1	0	0
5945	7	"Dordogne"	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	7	0	0	0	0	36	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0
5947	7	"Dordogne"	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	665	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	2	0	0
5951	7	"Dordogne"	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	9	0	0	0	0	4	0	0	114	0	0	0	0	0	0	0	0	0	0
5954	7	"Dordogne"	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	129	0	0	0	0	0	0	5	62	0	0	0	0	0	0	0	0	0	0
5956	7	"Dordogne"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	79	0	0	0	4	0	0	0	0	1	0
5957	7	"Dordogne"	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	1	0	0	0	119	0	0	5	4	0	0	0	0	0	0	0	0	0	1	0	83	0	0	0	0	1	0	0	124	0	0	0	0	0	26	0	0	1	0
5958	7	"Dordogne"	0	1	0	0	0	1	2	0	50	0	0	0	0	3	0	0	0	67	0	0	0	0	76	0	0	7	7	0	0	0	2	0	0	0	0	0	1	0	183	0	0	0	0	0	0	0	41	0	0	0	0	0	4	0	0	0	0
5959	7	"Dordogne"	0	0	0	0	0	0	0	0	55	0	0	0	0	1	0	0	0	4	0	0	0	0	176	0	0	15	0	1	0	0	0	0	0	0	0	0	1	0	109	0	0	0	0	2	0	1	49	0	0	0	6	0	3	0	0	3	0
5967	7	"Dordogne"	0	0	30	0	0	0	4	0	34	54	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	465	0	0	0	0	55	0	4	33	0	0	0	0	0	16	0	0	0	0
5975	7	"Dordogne"	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	38	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	22	30	0	0	0	0	0	0	0	5	0	0
5976	7	"Dordogne"	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	34	0	0	0	0	108	0	0	38	1	0	0	0	4	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	103	0	0	0	0	0	8	0	0	0	0
5999	7	"Dordogne"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0
6000	7	"Dordogne"	0	0	3	0	0	0	6	0	8	0	0	0	0	0	0	0	0	2	0	4	0	0	174	2	0	19	1	0	0	0	8	0	0	0	0	0	5	1	314	0	0	0	0	3	0	6	29	0	0	2	0	0	12	1	3	0	0
6001	7	"Dordogne"	0	0	16	0	0	1	1	0	4	29	0	0	0	0	0	0	0	7	0	0	0	0	59	0	0	1	1	0	0	0	32	0	0	0	0	0	1	2	66	0	0	0	0	42	0	0	1	0	0	0	0	0	93	0	0	0	0
6002	7	"Dordogne"	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	54	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	39	0	0	0	0	0	0	7	77	0	0	0	0	0	0	0	5	0	0
6003	7	"Dordogne"	0	0	6	0	0	0	1	0	36	83	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	1	0	0	1	0	61	0	0	0	0	30	2	0	173	0	0	0	0	16	0	0	2	0	0	0	0	0	34	0	0	0	0
6004	7	"Dordogne"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	76	0	0	0	0	0	2	0	0	0	0
6078	7	"Dordogne"	3	0	28	0	0	0	9	0	9	19	0	102	0	1	0	0	0	2	0	3	0	0	48	19	0	1	6	0	0	0	147	0	0	0	0	1	11	2	114	0	0	0	0	161	0	6	6	0	0	1	1	0	101	0	0	1	0
6080	7	"Dordogne"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	106	0	0	0	0	2	0	0	13	0	0	0	1	0	5	0	0	1	0
6082	7	"Dordogne"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	25	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	5	0	12	77	0	0	0	1	0	7	0	0	1	0
6184	7	"Dordogne"	0	0	4	0	0	0	6	0	106	7	0	0	0	0	0	0	0	1	0	2	0	0	91	4	0	4	0	0	3	0	2	0	0	0	0	0	4	3	148	0	0	0	0	36	0	2	4	0	0	1	0	0	76	0	3	0	0
6185	7	"Dordogne"	0	0	11	0	0	0	2	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	5	0	2	0	0	0	0	8	0	3	46	0	0	0	0	7	0	4	4	0	0	0	0	0	25	0	2	0	0
6186	7	"Dordogne"	4	0	0	0	0	1	8	0	28	11	0	0	0	0	0	0	0	8	0	0	0	0	56	0	0	0	0	0	7	0	37	0	0	0	0	2	2	0	149	0	0	0	0	19	0	0	2	0	0	0	0	0	12	0	0	0	0
6187	7	"Dordogne"	0	0	0	0	0	0	0	0	77	49	0	0	0	0	0	0	0	3	0	2	0	0	310	4	0	0	0	0	0	0	70	0	0	0	0	0	13	0	253	0	0	0	0	3	0	85	4	0	0	2	0	0	13	0	4	0	0
6188	7	"Dordogne"	0	0	1	0	0	0	2	0	17	7	0	0	0	0	0	0	0	5	0	0	0	0	55	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	74	0	0	0	0	0	0	23	6	0	0	0	0	0	1	0	0	0	0
6189	7	"Dordogne"	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	94	0	129	54	0	0	0	0	0	0	0	0	0	0
6397	7	"Dordogne"	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	0
6425	7	"Dordogne"	0	0	34	0	0	0	0	0	11	17	0	0	0	0	0	0	0	2	0	0	0	0	59	2	0	0	4	0	0	0	0	0	0	0	0	247	0	0	254	0	0	0	0	91	0	0	4	0	0	0	0	0	28	0	0	0	0
6426	7	"Dordogne"	0	0	7	0	0	22	4	0	21	19	0	3	0	2	0	0	0	1	2	0	0	0	108	0	0	4	2	0	0	0	3	0	0	0	10	8	4	0	1	0	0	0	0	18	0	1	2	0	0	0	0	0	14	0	0	1	0
6427	7	"Dordogne"	1	0	81	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	1	4	0	0	0	38	0	0	0	0	15	5	0	86	0	0	0	0	39	0	0	1	0	0	0	0	0	50	0	0	0	0
6445	7	"Dordogne"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	39	0	0	0	0	0	2	0	0	0	0
6446	7	"Dordogne"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
6457	7	"Dordogne"	13	0	84	0	0	9	5	0	1	40	0	0	0	0	0	0	0	0	1	1	0	0	246	1	0	2	7	0	0	0	30	0	1	0	0	10	3	2	2	0	0	0	0	28	0	0	0	0	0	0	0	0	107	0	0	0	0
6515	7	"Dordogne"	0	0	1	0	0	0	6	0	0	43	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	340	0	0	0	3	11	0	0	2	0	0	0	0	16	0	6	5	0	0	0	0	0	13	0	0	0	0
6565	7	"Dordogne"	32	0	69	1	0	1	26	0	6	7	0	45	0	3	0	0	0	0	2	3	0	0	40	5	1	2	10	0	0	0	41	0	0	0	0	2	1	2	1	0	0	0	2	35	0	0	1	0	0	0	5	5	103	0	0	4	0
9163	7	"Dordogne"	0	0	80	0	0	1	1	0	38	3	0	0	0	0	0	0	0	0	1	0	0	0	48	0	0	2	0	0	0	0	6	0	0	0	0	12	0	0	24	0	1	0	0	24	0	0	19	0	0	0	0	0	56	0	0	0	0
